Date, Open_Nasdaq, High_Nasdaq, Low_Nasdaq, Close_Nasdaq
5/6/16,4695.9,4736.16,4684.28,4736.16
5/5/16,4742.42,4744.55,4709.75,4717.09
5/4/16,4735.28,4751.65,4713.91,4725.64
5/3/16,4780.88,4791.43,4749.71,4763.22
5/2/16,4786.55,4821.57,4768.28,4817.59
4/29/16,4805.79,4807.9,4740.84,4775.36
4/28/16,4857.6,4889.16,4796.32,4805.29
4/27/16,4855.38,4872.91,4826.38,4863.14
4/26/16,4903.81,4915,4875.43,4888.28
4/25/16,4891.48,4904.87,4878.37,4895.79
4/22/16,4898.24,4921.66,4872.02,4906.23
4/21/16,4949.12,4966.61,4932.65,4945.89
4/20/16,4941.99,4969.32,4928.29,4948.13
4/19/16,4968.3,4968.67,4915.52,4940.33
4/18/16,4919.36,4960.78,4915.63,4960.02
4/15/16,4938.83,4950.43,4925.47,4938.22
4/14/16,4947.62,4961.3,4931.81,4945.89
4/13/16,4904.79,4951.91,4903.6,4947.42
4/12/16,4838.81,4879.6,4808.91,4872.09
4/11/16,4873.39,4897.56,4833.4,4833.4
4/8/16,4883.99,4892.6,4835.36,4850.69
4/7/16,4893.57,4901.49,4831.49,4848.37
4/6/16,4849.57,4921.51,4849.28,4920.72
4/5/16,4855.9,4872.7,4838.62,4843.93
4/4/16,4911.22,4917.75,4885.17,4891.8
4/1/16,4842.55,4917.09,4832.06,4914.54
3/31/16,4869.57,4891.3,4864.41,4869.85
3/30/16,4875.46,4899.14,4859.35,4869.29
3/29/16,4756.55,4849.31,4749.78,4846.62
3/28/16,4785.25,4787.39,4760.02,4766.79
3/24/16,4743.36,4773.5,4734.77,4773.5
3/23/16,4813.87,4816.67,4765.37,4768.86
3/22/16,4783.6,4835.6,4781.71,4821.66
3/21/16,4787.31,4814.85,4785.38,4808.87
3/18/16,4784.63,4804.58,4772.41,4795.65
3/17/16,4752.62,4788.09,4737.97,4774.99
3/16/16,4717.88,4774.78,4716.45,4763.97
3/15/16,4731.14,4735.27,4712.07,4728.67
3/14/16,4733.39,4762.27,4731.5,4750.28
3/11/16,4712.38,4748.79,4700.91,4748.47
3/10/16,4691.2,4716.14,4607.99,4662.16
3/9/16,4666.42,4676.47,4642.42,4674.38
3/8/16,4676.22,4695.03,4642.86,4648.82
3/7/16,4690.88,4731.19,4674.82,4708.25
3/4/16,4715.77,4746.65,4687.94,4717.02
3/3/16,4698.38,4707.72,4674.46,4707.42
3/2/16,4683.8,4703.57,4665.93,4703.42
3/1/16,4596.01,4689.59,4581.75,4689.6
2/29/16,4585.3,4619.9,4557.46,4557.95
2/26/16,4615.14,4618.85,4580.78,4590.47
2/25/16,4554.73,4582.2,4516.89,4582.2
2/24/16,4453.93,4547.65,4425.72,4542.61
2/23/16,4550.05,4558.06,4500.94,4503.58
2/22/16,4548.31,4576.47,4546.55,4570.61
2/19/16,4464.67,4513.15,4455.1,4504.43
2/18/16,4548.1,4548.47,4482.77,4487.54
2/17/16,4471.66,4540.78,4463.51,4534.06
2/16/16,4397.95,4435.95,4376.52,4435.96
2/12/16,4307.29,4340.13,4274.15,4337.51
2/11/16,4218.81,4293.22,4209.76,4266.84
2/10/16,4318.28,4369.62,4280.73,4283.59
2/9/16,4224.87,4329.6,4222.48,4268.76
2/8/16,4288.02,4301.53,4212.81,4283.75
2/5/16,4491.48,4493.19,4350.38,4363.14
2/4/16,4492.48,4545.52,4463.99,4509.56
2/3/16,4543.82,4547.32,4424.47,4504.24
2/2/16,4588.69,4589.9,4503.13,4516.95
2/1/16,4587.59,4636.93,4565.38,4620.37
1/29/16,4512.09,4613.95,4511.31,4613.95
1/28/16,4533.81,4533.81,4447.5,4506.68
1/27/16,4548.87,4568.85,4450.83,4468.17
1/26/16,4537.04,4583.22,4503.52,4567.67
1/25/16,4574.6,4590.44,4514.78,4518.49
1/22/16,4557.39,4591.18,4540.27,4591.18
1/21/16,4480.7,4537.15,4432.02,4472.06
1/20/16,4405.22,4514.92,4313.39,4471.69
1/19/16,4548.05,4550.57,4430.77,4476.95
1/15/16,4464.37,4520.45,4419.41,4488.42
1/14/16,4545.37,4650.55,4470.59,4615
1/13/16,4706.02,4713.98,4517.56,4526.06
1/12/16,4681.54,4714.8,4618.03,4685.92
1/11/16,4673.44,4683.02,4573.77,4637.99
1/8/16,4722.02,4742.57,4637.85,4643.63
1/7/16,4736.4,4788.02,4688.17,4689.43
1/6/16,4813.76,4866.04,4804.69,4835.76
1/5/16,4917.84,4926.73,4872.74,4891.43
1/4/16,4897.65,4903.09,4846.98,4903.09
12/31/15,5047.04,5058.06,5007.01,5007.41
12/30/15,5101.18,5102.35,5065.68,5065.85
12/29/15,5066.52,5116.99,5065.9,5107.94
12/28/15,5032.29,5041.27,4999.07,5040.99
12/24/15,5046.19,5063.28,5043.65,5048.49
12/23/15,5025.55,5046.09,5020.44,5045.93
12/22/15,4988.68,5007.77,4964.08,5001.11
12/21/15,4957.53,4968.92,4928.93,4968.92
12/18/15,4982.58,4996.49,4921.34,4923.08
12/17/15,5087.17,5088.57,5002.56,5002.55
12/16/15,5033.48,5078.99,4992.63,5071.13
12/15/15,4991.21,5026.54,4986.98,4995.36
12/14/15,4932.61,4953.6,4871.59,4952.23
12/11/15,4979.77,4996.19,4928.67,4933.47
12/10/15,5026.3,5075.65,5019.31,5045.17
12/9/15,5077.21,5106.36,5000.13,5022.87
12/8/15,5050.52,5111.73,5045.73,5098.24
12/7/15,5139.46,5139.78,5082.23,5101.81
12/4/15,5050.93,5147,5043.49,5142.27
12/3/15,5143.15,5144.59,5011.72,5037.53
12/2/15,5158.82,5176.77,5117.15,5123.22
12/1/15,5129.64,5156.31,5120.17,5156.31
11/30/15,5139.58,5141.35,5098.69,5108.67
11/27/15,5121.93,5134.35,5108.51,5127.52
11/25/15,5106.87,5124.09,5101.18,5116.14
11/24/15,5070.66,5110.75,5050.14,5102.81
11/23/15,5106.72,5128.08,5084.85,5102.48
11/20/15,5096.96,5112.46,5094.32,5104.92
11/19/15,5078.68,5092.46,5067.27,5073.64
11/18/15,5004.6,5078.8,5001.67,5075.2
11/17/15,4991.71,5023.45,4975.74,4986.01
11/16/15,4916.14,4984.91,4908.66,4984.62
11/13/15,4980.86,4989.06,4925.35,4927.88
11/12/15,5043.1,5062.49,5004.47,5005.08
11/11/15,5098.13,5111.19,5066.68,5067.02
11/10/15,5068.55,5086.89,5051.22,5083.24
11/9/15,5128.94,5133.44,5066.1,5095.3
11/6/15,5124.04,5147.12,5092.87,5147.12
11/5/15,5144.15,5154.85,5098.49,5127.74
11/4/15,5155.62,5162.57,5122.78,5142.48
11/3/15,5114.31,5163.47,5109.68,5145.13
11/2/15,5065.64,5130.52,5061.47,5127.15
10/30/15,5079.76,5085.22,5053.75,5053.75
10/29/15,5071.04,5084.63,5066.89,5074.27
10/28/15,5040.38,5095.69,5019.6,5095.69
10/27/15,5018.99,5040.08,5009.07,5030.15
10/26/15,5030.8,5045.16,5012.74,5034.7
10/23/15,5024.38,5048.56,4999.53,5031.86
10/22/15,4875.96,4926.98,4861.8,4920.05
10/21/15,4903.98,4904.85,4836.46,4840.12
10/20/15,4900.02,4909.37,4866.6,4880.97
10/19/15,4873.54,4915.49,4865.83,4905.47
10/16/15,4872.36,4886.95,4851.28,4886.69
10/15/15,4799.43,4870.1,4795.28,4870.1
10/14/15,4801.35,4820.09,4771.63,4782.85
10/13/15,4809.24,4858.28,4793.91,4796.61
10/12/15,4839.79,4846.74,4818.16,4838.64
10/9/15,4817.28,4841.38,4804.59,4830.47
10/8/15,4775.06,4819.07,4737.93,4810.79
10/7/15,4775.05,4791.15,4728.71,4791.15
10/6/15,4767.63,4783.37,4711.79,4748.36
10/5/15,4742.13,4785.91,4740.24,4781.26
10/2/15,4566.13,4707.77,4552.34,4707.78
10/1/15,4624.47,4628.23,4559.22,4627.08
9/30/15,4574.38,4620.16,4559.18,4620.16
9/29/15,4551.04,4596.06,4487.06,4517.32
9/28/15,4665.06,4665.21,4529.41,4543.97
9/25/15,4782.41,4785.22,4659.48,4686.5
9/24/15,4717.89,4746.21,4670.12,4734.48
9/23/15,4764.69,4780.64,4735.13,4752.74
9/22/15,4762.29,4776.28,4716.91,4756.72
9/21/15,4851.98,4881.46,4795.91,4828.95
9/18/15,4828.71,4878.71,4819.09,4827.23
9/17/15,4884.11,4960.87,4880.5,4893.95
9/16/15,4860.44,4893.44,4848.15,4889.24
9/15/15,4819.32,4872.35,4802.09,4860.52
9/14/15,4831.98,4832,4791.08,4805.76
9/11/15,4770.73,4822.34,4763.15,4822.34
9/10/15,4749.96,4826.33,4746.52,4796.25
9/9/15,4856.27,4862.88,4746.73,4756.53
9/8/15,4769.72,4815.04,4754.89,4811.93
9/4/15,4670.35,4712.67,4657.82,4683.92
9/3/15,4763.1,4800.18,4721.91,4733.5
9/2/15,4704.42,4749.98,4659.41,4749.98
9/1/15,4673.61,4722.13,4614.91,4636.1
8/31/15,4798.68,4824.61,4763.42,4776.51
8/28/15,4792.11,4836.78,4788.38,4828.32
8/27/15,4761.05,4818.72,4721.79,4812.71
8/26/15,4633.51,4703.97,4530.03,4697.54
8/25/15,4687.27,4689.53,4506.1,4506.49
8/24/15,4351.61,4694.9,4292.15,4526.25
8/21/15,4801.04,4856.75,4706.04,4706.04
8/20/15,4973.49,4986.51,4877.49,4877.49
8/19/15,5039.03,5060.93,4992.84,5019.05
8/18/15,5082.18,5085.15,5054.97,5059.35
8/17/15,5032.34,5092.69,5022.42,5091.7
8/14/15,5025.92,5051.9,5012.61,5048.24
8/13/15,5050.94,5071.46,5029.61,5033.56
8/12/15,4994.52,5055.75,4945.79,5044.39
8/11/15,5069.16,5089.33,5013.44,5036.79
8/10/15,5081.72,5112.47,5081.11,5101.8
8/7/15,5043.97,5055.56,5006.15,5043.54
8/6/15,5146.63,5149.93,5035.41,5056.44
8/5/15,5132.77,5175.27,5131.86,5139.94
8/4/15,5110.96,5125.9,5092.46,5105.55
8/3/15,5134.34,5143.08,5082.32,5115.38
7/31/15,5148.18,5155.02,5122.37,5128.28
7/30/15,5100.3,5135.65,5070.62,5128.78
7/29/15,5097.86,5117.84,5080.04,5111.73
7/28/15,5063.44,5097.68,5025.6,5089.21
7/27/15,5055.93,5072.88,5032.69,5039.78
7/24/15,5166.91,5167.54,5084.51,5088.63
7/23/15,5180.33,5197,5137.65,5146.41
7/22/15,5146.03,5184.74,5145.78,5171.77
7/21/15,5219.2,5229,5196.31,5208.12
7/20/15,5223.18,5231.94,5201.49,5218.86
7/17/15,5196.11,5210.16,5183.23,5210.14
7/16/15,5138.18,5163.18,5128.56,5163.18
7/15/15,5111.11,5125.32,5088.12,5098.94
7/14/15,5077.12,5116.52,5075.12,5104.89
7/13/15,5037.27,5074.81,5036.68,5071.51
7/10/15,4981.24,5008.06,4966.51,4997.7
7/9/15,4976.15,4982.19,4920.4,4922.4
7/8/15,4953.98,4965.45,4901.51,4909.76
7/7/15,4993.76,5002,4902.21,4997.46
7/6/15,4963.8,5020.71,4960.93,4991.94
7/2/15,5024.3,5027.47,4990.74,5009.21
7/1/15,5029.05,5038.55,4994.47,5013.12
6/30/15,5000.15,5008.76,4968.26,4986.87
6/29/15,5021.21,5051.01,4956.23,4958.47
6/26/15,5113.26,5121.47,5060.82,5080.51
6/25/15,5139.48,5141.71,5102.16,5112.19
6/24/15,5151.38,5164.36,5121.64,5122.41
6/23/15,5161.68,5163.41,5139.33,5160.09
6/22/15,5147.87,5162.13,5142.78,5153.97
6/19/15,5139.77,5140.17,5113.94,5117
6/18/15,5082.06,5143.32,5082.03,5132.95
6/17/15,5067.68,5080.11,5042.25,5064.88
6/16/15,5023.58,5063.06,5022.56,5055.55
6/15/15,5011.79,5035.37,4985.94,5029.97
6/12/15,5060.24,5067.96,5043.24,5051.1
6/11/15,5088.26,5101.4,5075.05,5082.51
6/10/15,5029.41,5086.66,5024.18,5076.69
6/9/15,5013.13,5027.02,4974.61,5013.87
6/8/15,5066.65,5069,5014.06,5021.63
6/5/15,5057.04,5074.98,5025.52,5068.46
6/4/15,5078.22,5101.11,5046.29,5059.12
6/3/15,5098.48,5114.6,5084.99,5099.23
6/2/15,5063.47,5100.02,5047.35,5076.52
6/1/15,5094.94,5099.01,5045.67,5082.93
5/29/15,5093.1,5099.4,5057.59,5070.03
5/28/15,5096.34,5106.65,5080.25,5097.98
5/27/15,5047.86,5111.53,5039.37,5106.59
5/26/15,5076.91,5081.17,5016.73,5032.75
5/22/15,5085.39,5103.84,5085.19,5089.36
5/21/15,5065.94,5098.23,5062.52,5090.79
5/20/15,5072.44,5097.52,5050.22,5071.74
5/19/15,5080.44,5087.35,5062.8,5070.03
5/18/15,5040.92,5084.5,5037.54,5078.44
5/15/15,5059.15,5062.65,5034.84,5048.29
5/14/15,5016.68,5051.72,4999.66,5050.8
5/13/15,4991.42,5012.97,4977.49,4981.69
5/12/15,4966.44,4995.5,4931.6,4976.19
5/11/15,5003.26,5017.38,4992.02,4993.57
5/8/15,4991.63,5014.33,4989.26,5003.55
5/7/15,4917.75,4957.12,4914.53,4945.54
5/6/15,4956.7,4965.1,4888.17,4919.64
5/5/15,5000.19,5008.27,4934.34,4939.33
5/4/15,5018.35,5043.62,5013.02,5016.93
5/1/15,4966.32,5005.39,4962.74,5005.39
4/30/15,4996.99,5015.96,4921.56,4941.42
4/29/15,5028.45,5053.84,4999.83,5023.64
4/28/15,5063.26,5075.3,5006.28,5055.42
4/27/15,5104.36,5119.83,5053.54,5060.25
4/24/15,5096.34,5100.37,5081.22,5092.08
4/23/15,5020.22,5073.09,5019.3,5056.06
4/22/15,5026.57,5040.65,4992.62,5035.17
4/21/15,5023.96,5028.22,5009.51,5014.1
4/20/15,4958.07,5000.2,4952.68,4994.6
4/17/15,4966.11,4974.09,4912.32,4931.81
4/16/15,4999.36,5016,4996,5007.79
4/15/15,4992.62,5021.19,4989.24,5011.02
4/14/15,4988.82,4996.82,4952.01,4977.29
4/13/15,5001.56,5024.25,4985.97,4988.25
4/10/15,4977.03,4996.09,4970.02,4995.98
4/9/15,4950.84,4975.93,4928.11,4974.56
4/8/15,4914.15,4956.72,4914.15,4950.82
4/7/15,4917.5,4948.88,4909.77,4910.23
4/6/15,4855.94,4929.63,4852.91,4917.32
4/2/15,4885.41,4901.32,4872.96,4886.94
4/1/15,4894.36,4899.38,4844.39,4880.23
3/31/15,4925.91,4940.88,4899.31,4900.88
3/30/15,4921.78,4948.46,4921.12,4947.44
3/27/15,4863.74,4899.26,4859.66,4891.22
3/26/15,4835.72,4889.22,4825.93,4863.36
3/25/15,5002.83,5006.76,4876.52,4876.52
3/24/15,5010.1,5032.48,4994.56,4994.73
3/23/15,5020.6,5031.39,5010.97,5010.97
3/20/15,5033.47,5042.14,5020.07,5026.42
3/19/15,4982.02,5000.02,4979.94,4992.38
3/18/15,4926.83,5001.57,4907.72,4982.83
3/17/15,4912.65,4944.91,4907.02,4937.43
3/16/15,4897.27,4929.94,4889.09,4929.51
3/13/15,4885.54,4904.47,4842.8,4871.76
3/12/15,4853.98,4895.8,4853.2,4893.29
3/11/15,4866.94,4876.09,4846.78,4849.94
3/10/15,4899.51,4903.44,4859.8,4859.79
3/9/15,4936.08,4950.47,4920.82,4942.44
3/6/15,4967.24,4982.93,4918.63,4927.37
3/5/15,4979.95,4993.52,4963.1,4982.81
3/4/15,4961.24,4973.32,4938.9,4967.14
3/3/15,4990.7,4996.66,4956.07,4979.9
3/2/15,4973.43,5008.57,4972.01,5008.1
2/27/15,4985.03,4989.25,4960.88,4963.53
2/26/15,4969.27,4989.1,4955.51,4987.89
2/25/15,4960.36,4984.23,4956,4967.14
2/24/15,4956.21,4971.18,4945.14,4968.12
2/23/15,4953.1,4960.97,4939.56,4960.97
2/20/15,4919.78,4957.02,4905.59,4955.97
2/19/15,4901.51,4929.53,4900.63,4924.7
2/18/15,4890.84,4907.5,4885.6,4906.36
2/17/15,4889.98,4901.89,4880.64,4899.27
